case_key,task_id,input_id,target_variable,control_flow_expanded_exact,oracle_cf_state_exact,predicted_cf_state_attempted,predicted_cf_state_exact,end_to_end_joint_exact,request_id,problem_key,platform,cf_service_epoch,difficulty,contest_date,interface,test_source,trace_length,trace_bin,long_trace,distinct_blocks,compressed_runs,repeated_block,selected_candidate,helper_functions,cf_group,state_length,state_bin,identical_visible_messages,net_drop,oracle_position_accuracy,predicted_position_accuracy,oracle_prefix,predicted_prefix,oracle_normalized_prefix,predicted_normalized_prefix
task_lcb_0660/input_001,task_lcb_0660,input_001,pos,True,False,False,False,False,task_lcb_0660/input_001/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,public,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_001,task_lcb_0660,input_001,s,True,False,False,False,False,task_lcb_0660/input_001/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,public,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_001,task_lcb_0660,input_001,total,True,False,False,False,False,task_lcb_0660/input_001/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,public,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,c,True,False,False,False,False,task_lcb_0660/input_002/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,ch,True,False,False,False,False,task_lcb_0660/input_002/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,i,True,False,False,False,False,task_lcb_0660/input_002/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,pos,True,False,False,False,False,task_lcb_0660/input_002/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,s,True,False,False,False,False,task_lcb_0660/input_002/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_002,task_lcb_0660,input_002,total,True,False,False,False,False,task_lcb_0660/input_002/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,c,True,False,False,False,False,task_lcb_0660/input_003/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,ch,True,False,False,False,False,task_lcb_0660/input_003/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,i,True,False,False,False,False,task_lcb_0660/input_003/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,pos,True,False,False,False,False,task_lcb_0660/input_003/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,s,True,False,False,False,False,task_lcb_0660/input_003/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_003,task_lcb_0660,input_003,total,True,False,False,False,False,task_lcb_0660/input_003/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,c,True,False,False,False,False,task_lcb_0660/input_004/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,ch,True,False,False,False,False,task_lcb_0660/input_004/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,i,True,False,False,False,False,task_lcb_0660/input_004/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,pos,True,False,False,False,False,task_lcb_0660/input_004/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,s,True,False,False,False,False,task_lcb_0660/input_004/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_004,task_lcb_0660,input_004,total,True,False,False,False,False,task_lcb_0660/input_004/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,c,True,False,False,False,False,task_lcb_0660/input_005/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,ch,True,False,False,False,False,task_lcb_0660/input_005/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,i,True,False,False,False,False,task_lcb_0660/input_005/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,pos,True,False,False,False,False,task_lcb_0660/input_005/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,s,True,False,False,False,False,task_lcb_0660/input_005/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_005,task_lcb_0660,input_005,total,True,False,False,False,False,task_lcb_0660/input_005/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,c,False,False,False,False,False,task_lcb_0660/input_006/state/001,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,ch,False,False,False,False,False,task_lcb_0660/input_006/state/002,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,i,False,False,False,False,False,task_lcb_0660/input_006/state/003,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,pos,False,False,False,False,False,task_lcb_0660/input_006/state/004,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,s,False,False,False,False,False,task_lcb_0660/input_006/state/005,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_006,task_lcb_0660,input_006,total,False,False,False,False,False,task_lcb_0660/input_006/state/006,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,c,True,False,False,False,False,task_lcb_0660/input_007/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,ch,True,False,False,False,False,task_lcb_0660/input_007/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,i,True,False,False,False,False,task_lcb_0660/input_007/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,pos,True,False,False,False,False,task_lcb_0660/input_007/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,s,True,False,False,False,False,task_lcb_0660/input_007/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_007,task_lcb_0660,input_007,total,True,False,False,False,False,task_lcb_0660/input_007/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,c,False,False,False,False,False,task_lcb_0660/input_008/state/001,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,ch,False,False,False,False,False,task_lcb_0660/input_008/state/002,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,i,False,False,False,False,False,task_lcb_0660/input_008/state/003,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,pos,False,False,False,False,False,task_lcb_0660/input_008/state/004,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,s,False,False,False,False,False,task_lcb_0660/input_008/state/005,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_008,task_lcb_0660,input_008,total,False,False,False,False,False,task_lcb_0660/input_008/state/006,atcoder/abc373_b,atcoder,before_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_unconstructable,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,c,True,False,False,False,False,task_lcb_0660/input_009/state/001,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,26,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,ch,True,False,False,False,False,task_lcb_0660/input_009/state/002,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,i,True,False,False,False,False,task_lcb_0660/input_009/state/003,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,pos,True,False,False,False,False,task_lcb_0660/input_009/state/004,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,s,True,False,False,False,False,task_lcb_0660/input_009/state/005,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0660/input_009,task_lcb_0660,input_009,total,True,False,False,False,False,task_lcb_0660/input_009/state/006,atcoder/abc373_b,atcoder,after_service_recovery,easy,2024-09-28T00:00:00,stdin,private,107,>100,True,7,7,True,1,False,cf_correct,27,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,ch,False,True,False,False,False,task_lcb_0678/input_000/state/001,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,6,6-10,False,1,1.0,0.0,6,0,1.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,left,False,False,False,False,False,task_lcb_0678/input_000/state/002,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,4,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,ones,False,False,False,False,False,task_lcb_0678/input_000/state/003,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,right,False,False,False,False,False,task_lcb_0678/input_000/state/004,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,total,False,False,False,False,False,task_lcb_0678/input_000/state/005,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_000,task_lcb_0678,input_000,zeros,False,False,False,False,False,task_lcb_0678/input_000/state/006,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,public,36,26-100,True,12,8,True,1,False,cf_unconstructable,5,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,ch,True,True,False,False,False,task_lcb_0678/input_001/state/001,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,8,6-10,False,1,1.0,0.0,8,0,1.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,left,True,False,False,False,False,task_lcb_0678/input_001/state/002,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,4,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,ones,True,False,False,False,False,task_lcb_0678/input_001/state/003,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,right,True,False,False,False,False,task_lcb_0678/input_001/state/004,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,8,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,total,True,False,False,False,False,task_lcb_0678/input_001/state/005,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,9,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_001,task_lcb_0678,input_001,zeros,True,False,False,False,False,task_lcb_0678/input_001/state/006,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,46,26-100,True,12,10,True,1,False,cf_correct,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,ch,True,False,False,False,False,task_lcb_0678/input_002/state/001,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,left,True,False,False,False,False,task_lcb_0678/input_002/state/002,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,ones,True,False,False,False,False,task_lcb_0678/input_002/state/003,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,right,True,False,False,False,False,task_lcb_0678/input_002/state/004,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,total,True,False,False,False,False,task_lcb_0678/input_002/state/005,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_002,task_lcb_0678,input_002,zeros,True,False,False,False,False,task_lcb_0678/input_002/state/006,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,public,28,26-100,True,7,4,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,ch,True,False,False,False,False,task_lcb_0678/input_003/state/001,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,left,True,False,False,False,False,task_lcb_0678/input_003/state/002,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,ones,True,False,False,False,False,task_lcb_0678/input_003/state/003,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,right,True,False,False,False,False,task_lcb_0678/input_003/state/004,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,total,True,False,False,False,False,task_lcb_0678/input_003/state/005,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,4,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_003,task_lcb_0678,input_003,zeros,True,False,False,False,False,task_lcb_0678/input_003/state/006,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,13,11-25,True,8,5,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,ch,False,False,False,False,False,task_lcb_0678/input_004/state/001,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,left,False,False,False,False,False,task_lcb_0678/input_004/state/002,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,ones,False,False,False,False,False,task_lcb_0678/input_004/state/003,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,right,False,False,False,False,False,task_lcb_0678/input_004/state/004,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,5,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,total,False,False,False,False,False,task_lcb_0678/input_004/state/005,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_004,task_lcb_0678,input_004,zeros,False,False,False,False,False,task_lcb_0678/input_004/state/006,leetcode/3543,leetcode,before_service_recovery,easy,2024-08-17T19:30:00,functional,private,23,11-25,True,8,5,True,1,False,cf_unconstructable,5,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,ch,True,False,False,False,False,task_lcb_0678/input_005/state/001,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,4,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,left,True,False,False,False,False,task_lcb_0678/input_005/state/002,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,ones,True,False,False,False,False,task_lcb_0678/input_005/state/003,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,right,True,False,False,False,False,task_lcb_0678/input_005/state/004,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,total,True,False,False,False,False,task_lcb_0678/input_005/state/005,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,8,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_005,task_lcb_0678,input_005,zeros,True,False,False,False,False,task_lcb_0678/input_005/state/006,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,33,26-100,True,8,6,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_006,task_lcb_0678,input_006,ch,False,False,False,False,False,task_lcb_0678/input_006/state/001,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,405,>100,True,12,43,True,1,False,cf_unconstructable,29,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0678/input_006,task_lcb_0678,input_006,left,False,False,False,False,False,task_lcb_0678/input_006/state/002,leetcode/3543,leetcode,after_service_recovery,easy,2024-08-17T19:30:00,functional,private,405,>100,True,12,43,True,1,False,cf_unconstructable,40,26-100,False,0,0.0,0.0,0,0,0.0,0.0
